billingDate,articleNo,articleDescription,profitCenter,generalNamePro,brand,product,site,division,zone,territory,salesTypeDesc,billQty,basePrice
20220124,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,COL,Mumbai City,Southern Zone,Colaba,Cash and Coupon,1,29950.0
20220124,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,22900.0
20220124,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,33950.0
20220124,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,52530.0
20220124,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,3,101100.0
20220124,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,24070.0
20220125,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,3,89290.0
20220125,25354,LG NanoPrecision 43,LTV,LG TV,LG,TV,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,35330.0
20220125,25354,LG NanoPrecision 43,LTV,LG TV,LG,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,2,73610.0
20220125,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,43110.0
20220125,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,2,52550.0
20220125,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,47430.0
20220125,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,3,74430.0
20220126,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,30510.0
20220126,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,30210.0
20220126,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,COL,Mumbai City,Southern Zone,Colaba,Cash and Coupon,1,52800.0
20220126,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,35260.0
20220126,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash and Coupon,1,31820.0
20220127,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,2,67990.0
20220127,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,2,104520.0
20220127,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,70000.0
20220127,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,58830.0
20220127,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash and Coupon,1,63440.0
20220127,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,30190.0
20220128,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,2,77870.0
20220128,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,2,125880.0
20220128,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,65060.0
20220128,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,2,49540.0
20220128,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,47000.0
20220128,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,39780.0
20220128,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,27300.0
20220128,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,27590.0
20220128,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,3,111170.0
20220129,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,AND,Mumbai Suburban,Western Zone,Andheri,Cash and Coupon,1,33880.0
20220129,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,34040.0
20220129,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,2,46470.0
20220129,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,37190.0
20220129,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,2,58970.0
20220129,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,2,58140.0
20220129,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,28120.0
20220130,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,22370.0
20220130,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,2,103990.0
20220130,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,BOR,Mumbai Suburban,Western Zone,Borivali,Cash and Coupon,2,129370.0
20220130,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,BOR,Mumbai Suburban,Western Zone,Borivali,Cash and Coupon,2,127680.0
20220130,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,24300.0
20220130,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,2,113080.0
20220130,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,2,54700.0
20220130,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,27770.0
20220130,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,COL,Mumbai City,Southern Zone,Colaba,Cash and Coupon,1,36940.0
20220130,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,2,74920.0
20220130,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,2,75160.0
20220130,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,38420.0
20220131,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,39460.0
20220131,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,34310.0
20220131,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,51510.0
20220131,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,2,119620.0
20220201,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,33710.0
20220201,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,33990.0
20220201,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,69340.0
20220201,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,39470.0
20220201,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,40290.0
20220201,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,39430.0
20220201,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,29800.0
20220202,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,33640.0
20220202,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,23670.0
20220202,25354,LG NanoPrecision 43,LTV,LG TV,LG,TV,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,40340.0
20220202,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,2,50220.0
20220202,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,47010.0
20220202,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,56940.0
20220202,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,53280.0
20220202,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,2,57400.0
20220203,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash and Coupon,1,64360.0
20220203,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,36880.0
20220203,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,2,75330.0
20220204,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,47660.0
20220204,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,39550.0
20220204,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,28520.0
20220205,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,2,103740.0
20220205,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash and Coupon,2,106640.0
20220205,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,24360.0
20220205,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,1,47970.0
20220205,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,2,93830.0
20220205,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,DAD,Mumbai City,Central Zone,Dadar,Cash and Coupon,1,32700.0
20220205,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,55480.0
20220205,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,2,114130.0
20220205,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,39050.0
20220205,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,37170.0
20220206,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,36940.0
20220206,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,47660.0
20220206,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,32600.0
20220206,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,33410.0
20220206,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,2,80190.0
20220206,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,2,79210.0
20220206,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,2,56260.0
20220207,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,23380.0
20220207,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash and Coupon,1,57360.0
20220207,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,27720.0
20220207,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,2,75100.0
20220208,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,64450.0
20220208,47808,LG AirComfort Deluxe 1.5T,LAC,LG AC,LG,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,42000.0
20220208,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,28650.0
20220209,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,58680.0
20220209,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,37220.0
20220209,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,52200.0
20220209,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,37410.0
20220210,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,47230.0
20220210,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,2,94260.0
20220210,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,30010.0
20220211,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,31510.0
20220211,48210,FrostGuard Split 1.5T,HAC,Haier AC,Haier,AC,BOR,Mumbai Suburban,Western Zone,Borivali,Cash Sales,1,37630.0
20220211,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,38440.0
20220212,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,22260.0
20220212,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,34040.0
20220212,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,52040.0
20220212,25354,LG NanoPrecision 43,LTV,LG TV,LG,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,39720.0
20220212,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,62810.0
20220212,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,24760.0
20220212,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,3,145900.0
20220212,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,3,145330.0
20220212,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,POW,Mumbai Suburban,Central Zone,Powai,Financed Sales,1,33080.0
20220212,48067,EcoBreeze Inverter 1T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,30760.0
20220212,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,BOR,Mumbai Suburban,Western Zone,Borivali,Financed Sales,1,37640.0
20220212,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,2,58160.0
20220212,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,28860.0
20220213,25143,EcoVision Pro 55,PTV,Panasonic TV,Panasonic,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,52340.0
20220213,25301,HomeScreen Pro 43,STV,Sony TV,Sony,TV,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,41780.0
20220213,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,48780.0
20220213,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,2,79310.0
20220213,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,2,54900.0
20220213,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,BAN,Mumbai Suburban,Western Zone,Bandra,Cash Sales,2,57080.0
20220213,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,1,28700.0
20220214,25355,HomeScreen Ultra 55,STV,Sony TV,Sony,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,1,70220.0
20220214,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,BOR,Mumbai Suburban,Western Zone,Borivali,Cash Sales,3,112100.0
20220215,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,39980.0
20220215,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,58610.0
20220215,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,24370.0
20220215,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,28460.0
20220215,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,28350.0
20220216,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,22400.0
20220216,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,2,66250.0
20220216,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,39910.0
20220216,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,40370.0
20220217,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Financed Sales,1,65270.0
20220217,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,24870.0
20220217,37745,TechStream Pro 50,TTV,Toshiba TV,Toshiba,TV,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,48430.0
20220217,48123,EcoBreeze Window 1.5T,PAC,Panasonic AC,Panasonic,AC,MAL,Mumbai Suburban,Western Zone,Malad,Cash Sales,1,28250.0
20220217,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,30190.0
20220218,24778,EcoCool BCD 290,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,39730.0
20220218,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,22390.0
20220218,25301,HomeScreen Pro 43,STV,Sony TV,Sony,TV,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,41900.0
20220218,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,DAD,Mumbai City,Central Zone,Dadar,Financed Sales,1,37150.0
20220218,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash and Coupon,3,111010.0
20220218,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,33580.0
20220218,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,2,65550.0
20220219,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,3,102350.0
20220219,25354,LG NanoPrecision 43,LTV,LG TV,LG,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,39640.0
20220219,25410,LG NanoPrecision 55,LTV,LG TV,LG,TV,COL,Mumbai City,Southern Zone,Colaba,Financed Sales,1,59010.0
20220219,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,24470.0
20220219,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,28530.0
20220219,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,28300.0
20220219,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash and Coupon,1,28210.0
20220220,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash Sales,1,21950.0
20220220,25467,LG QLED Vision 50,LTV,LG TV,LG,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,64810.0
20220220,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,24380.0
20220220,47855,LG AirComfort Inverter 1T,LAC,LG AC,LG,AC,AND,Mumbai Suburban,Western Zone,Andheri,Cash Sales,1,32840.0
20220220,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,2,80400.0
20220220,49552,EcoCool BCD 260,PRF,Panasonic Refrigerator,Panasonic,RF,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,1,37260.0
20220220,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,MAL,Mumbai Suburban,Western Zone,Malad,Financed Sales,1,28260.0
20220221,47902,LG AirComfort Dual 2T,LAC,LG AC,LG,AC,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,57270.0
20220222,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,COL,Mumbai City,Southern Zone,Colaba,Cash Sales,1,34540.0
20220222,37632,TechStream HD 32,TTV,Toshiba TV,Toshiba,TV,MAL,Mumbai Suburban,Western Zone,Malad,Cash and Coupon,3,75280.0
20220222,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Cash and Coupon,1,40130.0
20220223,25012,EcoVision HD 32,PTV,Panasonic TV,Panasonic,TV,BAN,Mumbai Suburban,Western Zone,Bandra,Financed Sales,1,22320.0
20220223,25089,EcoVision UHD 43,PTV,Panasonic TV,Panasonic,TV,GHA,Mumbai Suburban,Central Zone,Ghatkopar,Cash Sales,2,68320.0
20220223,25266,HomeScreen Exp 32,STV,Sony TV,Sony,TV,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,23540.0
20220223,37699,TechStream 4K 43,TTV,Toshiba TV,Toshiba,TV,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,36550.0
20220223,48010,EcoBreeze Split 1.5T,PAC,Panasonic AC,Panasonic,AC,JUH,Mumbai Suburban,Western Zone,Juhu,Financed Sales,3,117410.0
20220223,48266,FrostGuard Inverter 1T,HAC,Haier AC,Haier,AC,DAD,Mumbai City,Central Zone,Dadar,Cash Sales,1,29390.0
20220223,48322,FrostGuard Dual 2T,HAC,Haier AC,Haier,AC,AND,Mumbai Suburban,Western Zone,Andheri,Financed Sales,1,53890.0
20220223,50060,EcoChill Mini 198,PRF,Panasonic Refrigerator,Panasonic,RF,POW,Mumbai Suburban,Central Zone,Powai,Cash Sales,1,28400.0
